2026-06-18T09:07:01.044923Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:05.124095Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:09.192375Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:13.267031Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:17.338535Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:21.412071Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:25.485513Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:29.558989Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:33.632836Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:37.704764Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:41.778469Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:45.851827Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:49.925442Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:53.998809Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:07:58.072248Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:02.146063Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:06.222963Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:10.295291Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:14.368326Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:18.442078Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:22.667904Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:26.588885Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:30.662266Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:34.737104Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:38.815538Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:42.883416Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:46.958540Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:51.031090Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:55.104661Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:08:59.177329Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:03.260149Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:07.325984Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:11.398410Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:15.475590Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:19.545099Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:23.619669Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:27.694092Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:31.765487Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:35.839110Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:39.912684Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:43.986986Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:48.059719Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:52.144398Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:09:56.207118Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:00.280310Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:04.358022Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:08.427802Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:12.512003Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:16.575139Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:20.652106Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:24.722646Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:28.796442Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:32.869262Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:36.942301Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:41.016166Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:45.090429Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:49.164150Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:53.236767Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:10:57.310466Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:01.386094Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:05.456744Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:09.531215Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:13.604365Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:17.678983Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:21.752558Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:25.826452Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:29.899224Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:33.971907Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:38.045303Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:42.120857Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:46.192238Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:50.267446Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:54.339304Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:11:58.412632Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:02.490828Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:06.560460Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:10.633143Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:15.384992Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:18.780338Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:22.854802Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:26.929582Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:12:31.000032Z,0.00,0.0,0.00,None,None,None
